time_s,road_mm,baseline_mm,revised_mm
0.66000000,-5.00000000,-5.00000000,-5.00000000
0.66500000,-5.00000000,-5.00000000,-5.00000000
0.67000000,-5.00000000,-5.00000000,-5.00000000
0.67500000,-5.00000000,-5.00000000,-5.00000000
0.68000000,-5.00000000,-5.00000000,-5.00000000
0.68500000,-5.00000000,-5.00000000,-5.00000000
0.69000000,-5.00000000,-5.00000000,-5.00000000
0.69500000,-5.00000000,-5.00000000,-5.00000000
0.70000000,-5.00000000,-5.00000000,-5.00000000
0.70500000,-5.00000000,-5.00000000,-5.00000000
0.71000000,-5.00000000,-5.00000000,-5.00000000
0.71500000,-5.00000000,-5.00000000,-5.00000000
0.72000000,-5.00000000,-5.00000000,-5.00000000
0.72500000,-5.00000000,-5.00000000,-5.00000000
0.73000000,-5.00000000,-5.00000000,-5.00000000
0.73500000,-5.00000000,-5.00000000,-5.00000000
0.74000000,-5.00000000,-5.00000000,-5.00000000
0.74500000,-5.00000000,-5.00000000,-5.00000000
0.75000000,-5.00000000,-5.00000000,-5.00000000
0.75500000,-5.00000000,-5.00000000,-5.00000000
0.76000000,-5.00000000,-5.00000000,-5.00000000
0.76500000,-5.00000000,-5.00000000,-5.00000000
0.77000000,-5.00000000,-5.00000000,-5.00000000
0.77500000,-5.00000000,-5.00000000,-5.00000000
0.78000000,-5.00000000,-5.00000000,-5.00000000
0.78500000,-5.00000000,-5.00000000,-5.00000000
0.79000000,-5.00000000,-5.00000000,-5.00000000
0.79500000,-5.00000000,-5.00000000,-5.00000000
0.80000000,-5.00000000,-5.00000000,-5.00000000
0.80500000,-5.00000000,-5.00000000,-5.00000000
0.81000000,-5.00000000,-5.00000000,-5.00000000
0.81500000,-5.00000000,-5.00000000,-5.00000000
0.82000000,-5.00000000,-5.00000000,-5.00000000
0.82500000,-5.00000000,-5.00000000,-5.00000000
0.83000000,-5.00000000,-5.00000000,-5.00000000
0.83500000,-5.00000000,-5.00000000,-5.00000000
0.84000000,-5.00000000,-5.00000000,-5.00000000
0.84500000,-5.00000000,-5.00000000,-5.00000000
0.85000000,-5.00000000,-5.00000000,-5.00000000
0.85500000,-5.00000000,-5.00000000,-5.00000000
0.86000000,-5.00000000,-5.00000000,-5.00000000
0.86500000,-5.00000000,-5.00000000,-5.00000000
0.87000000,-5.00000000,-5.00000000,-5.00000000
0.87500000,-5.00000000,-5.00000000,-5.00000000
0.88000000,-5.00000000,-5.00000000,-5.00000000
0.88500000,-5.00000000,-5.00000000,-5.00000000
0.89000000,-5.00000000,-5.00000000,-5.00000000
0.89500000,-5.00000000,-5.00000000,-5.00000000
0.90000000,-5.00000000,-5.00000000,-5.00000000
0.90500000,-5.00000000,-5.00000000,-5.00000000
0.91000000,-5.00000000,-5.00000000,-5.00000000
0.91500000,-5.00000000,-5.00000000,-5.00000000
0.92000000,-5.00000000,-5.00000000,-5.00000000
0.92500000,-5.00000000,-5.00000000,-5.00000000
0.93000000,-5.00000000,-5.00000000,-5.00000000
0.93500000,-5.00000000,-5.00000000,-5.00000000
0.94000000,-5.00000000,-5.00000000,-5.00000000
0.94500000,-5.00000000,-5.00000000,-5.00000000
0.95000000,-5.00000000,-5.00000000,-5.00000000
0.95500000,-5.00000000,-5.00000000,-5.00000000
0.96000000,-5.00000000,-5.00000000,-5.00000000
0.96500000,-5.00000000,-5.00000000,-5.00000000
0.97000000,-5.00000000,-5.00000000,-5.00000000
0.97500000,-5.00000000,-5.00000000,-5.00000000
0.98000000,-5.00000000,-5.00000000,-5.00000000
0.98500000,-5.00000000,-5.00000000,-5.00000000
0.99000000,-5.00000000,-5.00000000,-5.00000000
0.99500000,-5.00000000,-5.00000000,-5.00000000
1.00000000,-5.00000000,-5.00000000,-5.00000000
1.00500000,-5.00000000,-5.00000000,-5.00000000
1.01000000,-5.00000000,-5.00000000,-5.00000000
1.01500000,-5.00000000,-5.00000000,-5.00000000
1.02000000,-5.00000000,-5.00000000,-5.00000000
1.02500000,-5.00000000,-5.00000000,-5.00000000
1.03000000,-5.00000000,-5.00000000,-5.00000000
1.03500000,-5.00000000,-5.00000000,-5.00000000
1.04000000,-5.00000000,-5.00000000,-5.00000000
1.04500000,-5.00000000,-5.00000000,-5.00000000
1.05000000,-5.00000000,-5.00000000,-5.00000000
1.05500000,-5.00000000,-5.00000000,-5.00000000
1.06000000,-5.00000000,-5.00000000,-5.00000000
1.06500000,-5.00000000,-5.00000000,-5.00000000
1.07000000,-5.00000000,-5.00000000,-5.00000000
1.07500000,-5.00000000,-5.00000000,-5.00000000
1.08000000,-5.00000000,-5.00000000,-5.00000000
1.08500000,-5.00000000,-5.00000000,-5.00000000
1.09000000,-5.00000000,-5.00000000,-5.00000000
1.09500000,-5.00000000,-5.00000000,-5.00000000
1.10000000,-5.00000000,-5.00000000,-5.00000000
1.10500000,-5.00000000,-5.00000000,-5.00000000
1.11000000,-5.00000000,-5.00000000,-5.00000000
1.11500000,-5.00000000,-5.00000000,-5.00000000
1.12000000,-5.00000000,-5.00000000,-5.00000000
1.12500000,-5.00000000,-5.00000000,-5.00000000
1.13000000,-5.00000000,-5.00000000,-5.00000000
1.13500000,-5.00000000,-5.00000000,-5.00000000
1.14000000,-5.00000000,-5.00000000,-5.00000000
1.14500000,-5.00000000,-5.00000000,-5.00000000
1.15000000,-5.00000000,-5.00000000,-5.00000000
1.15500000,-5.00000000,-5.00000000,-5.00000000
1.16000000,-5.00000000,-5.00000000,-5.00000000
1.16500000,-5.00000000,-5.00000000,-5.00000000
1.17000000,-5.00000000,-5.00000000,-5.00000000
1.17500000,-5.00000000,-5.00000000,-5.00000000
1.18000000,-5.00000000,-5.00000000,-5.00000000
1.18500000,-5.00000000,-5.00000000,-5.00000000
1.19000000,-5.00000000,-5.00000000,-5.00000000
1.19500000,-5.00000000,-5.00000000,-5.00000000
1.20000000,-5.00000000,-5.00000000,-5.00000000
1.20500000,-5.00000000,-5.00000000,-5.00000000
1.21000000,-5.00000000,-5.00000000,-5.00000000
1.21500000,-5.00000000,-5.00000000,-5.00000000
1.22000000,-5.00000000,-5.00000000,-5.00000000
1.22500000,-5.00000000,-5.00000000,-5.00000000
1.23000000,-5.00000000,-5.00000000,-5.00000000
1.23500000,-5.00000000,-5.00000000,-5.00000000
1.24000000,-5.00000000,-5.00000000,-5.00000000
1.24500000,-5.00000000,-5.00000000,-5.00000000
1.25000000,-5.00000000,-5.00000000,-5.00000000
1.25500000,-5.00000000,-5.00000000,-5.00000000
1.26000000,-5.00000000,-5.00000000,-5.00000000
1.26500000,-5.00000000,-5.00000000,-5.00000000
1.27000000,-5.00000000,-5.00000000,-5.00000000
1.27500000,-5.00000000,-5.00000000,-5.00000000
1.28000000,-5.00000000,-5.00000000,-5.00000000
1.28500000,-5.00000000,-5.00000000,-5.00000000
1.29000000,-5.00000000,-5.00000000,-5.00000000
1.29500000,-5.00000000,-5.00000000,-5.00000000
1.30000000,-5.00000000,-5.00000000,-5.00000000
1.30500000,-5.00000000,-5.00000000,-5.00000000
1.31000000,-5.00000000,-5.00000000,-5.00000000
1.31500000,-5.00000000,-5.00000000,-5.00000000
1.32000000,-5.00000000,-5.00000000,-5.00000000
1.32500000,-5.00000000,-5.00000000,-5.00000000
1.33000000,-5.00000000,-5.00000000,-5.00000000
1.33500000,-5.00000000,-5.00000000,-5.00000000
1.34000000,-5.00000000,-5.00000000,-5.00000000
1.34500000,-5.00000000,-5.00000000,-5.00000000
1.35000000,-5.00000000,-5.00000000,-5.00000000
1.35500000,-5.00000000,-5.00000000,-5.00000000
1.36000000,-5.00000000,-5.00000000,-5.00000000
1.36500000,-5.00000000,-5.00000000,-5.00000000
1.37000000,-5.00000000,-5.00000000,-5.00000000
1.37500000,-5.00000000,-5.00000000,-5.00000000
1.38000000,-5.00000000,-5.00000000,-5.00000000
1.38500000,-5.00000000,-5.00000000,-5.00000000
1.39000000,-5.00000000,-5.00000000,-5.00000000
1.39500000,-5.00000000,-5.00000000,-5.00000000
1.40000000,-5.00000000,-5.00000000,-5.00000000
1.40500000,-5.00000000,-5.00000000,-5.00000000
1.41000000,-5.00000000,-5.00000000,-5.00000000
1.41500000,-5.00000000,-5.00000000,-5.00000000
1.42000000,-5.00000000,-5.00000000,-5.00000000
1.42500000,-5.00000000,-5.00000000,-5.00000000
1.43000000,-5.00000000,-5.00000000,-5.00000000
1.43500000,-5.00000000,-5.00000000,-5.00000000
1.44000000,-5.00000000,-5.00000000,-5.00000000
1.44500000,-5.00000000,-5.00000000,-5.00000000
1.45000000,-5.00000000,-5.00000000,-5.00000000
1.45500000,-5.00000000,-5.00000000,-5.00000000
1.46000000,-5.00000000,-5.00000000,-5.00000000
1.46500000,-5.00000000,-5.00000000,-5.00000000
1.47000000,-5.00000000,-5.00000000,-5.00000000
1.47500000,-5.00000000,-5.00000000,-5.00000000
1.48000000,-5.00000000,-5.00000000,-5.00000000
1.48500000,-5.00000000,-5.00000000,-5.00000000
1.49000000,-5.00000000,-5.00000000,-5.00000000
1.49500000,-5.00000000,-5.00000000,-5.00000000
1.50000000,-5.00000000,-5.00000000,-5.00000000
1.50500000,-5.00000000,-5.00000000,-5.00000000
1.51000000,-5.00000000,-5.00000000,-5.00000000
1.51500000,-5.00000000,-5.00000000,-5.00000000
1.52000000,-5.00000000,-5.00000000,-5.00000000
1.52500000,-5.00000000,-5.00000000,-5.00000000
1.53000000,-5.00000000,-5.00000000,-5.00000000
1.53500000,-5.00000000,-5.00000000,-5.00000000
1.54000000,-5.00000000,-5.00000000,-5.00000000
1.54500000,-5.00000000,-5.00000000,-5.00000000
1.55000000,-5.00000000,-5.00000000,-5.00000000
1.55500000,-5.00000000,-5.00000000,-5.00000000
1.56000000,-5.00000000,-5.00000000,-5.00000000
1.56500000,-5.00000000,-5.00000000,-5.00000000
1.57000000,-5.00000000,-5.00000000,-5.00000000
1.57500000,-5.00000000,-5.00000000,-5.00000000
1.58000000,-5.00000000,-5.00000000,-5.00000000
1.58500000,-5.00000000,-5.00000000,-5.00000000
1.59000000,-5.00000000,-5.00000000,-5.00000000
1.59500000,-5.00000000,-5.00000000,-5.00000000
1.60000000,-5.00000000,-5.00000000,-5.00000000
1.60500000,-5.00000000,-5.00000000,-5.00000000
1.61000000,-5.00000000,-5.00000000,-5.00000000
1.61500000,-5.00000000,-5.00000000,-5.00000000
1.62000000,-5.00000000,-5.00000000,-5.00000000
1.62500000,-5.00000000,-5.00000000,-5.00000000
1.63000000,-5.00000000,-5.00000000,-5.00000000
1.63500000,-5.00000000,-5.00000000,-5.00000000
1.64000000,-5.00000000,-5.00000000,-5.00000000
1.64500000,-5.00000000,-5.00000000,-5.00000000
1.65000000,-5.00000000,-5.00000000,-5.00000000
1.65500000,-5.00000000,-5.00000000,-5.00000000
1.66000000,-5.00000000,-5.00000000,-5.00000000
1.66500000,-5.00000000,-5.00000000,-5.00000000
1.67000000,-5.00000000,-5.00000000,-5.00000000
1.67500000,-5.00000000,-5.00000000,-5.00000000
1.68000000,-5.00000000,-5.00000000,-5.00000000
1.68500000,-5.00000000,-5.00000000,-5.00000000
1.69000000,-5.00000000,-5.00000000,-5.00000000
1.69500000,-5.00000000,-5.00000000,-5.00000000
1.70000000,-5.00000000,-5.00000000,-5.00000000
1.70500000,-5.00000000,-5.00000000,-5.00000000
1.71000000,-5.00000000,-5.00000000,-5.00000000
1.71500000,-5.00000000,-5.00000000,-5.00000000
1.72000000,-5.00000000,-5.00000000,-5.00000000
1.72500000,-5.00000000,-5.00000000,-5.00000000
1.73000000,-5.00000000,-5.00000000,-5.00000000
1.73500000,-5.00000000,-5.00000000,-5.00000000
1.74000000,-5.00000000,-5.00000000,-5.00000000
1.74500000,-5.00000000,-5.00000000,-5.00000000
1.75000000,-5.00000000,-5.00000000,-5.00000000
1.75500000,-5.00000000,-5.00000000,-5.00000000
1.76000000,-5.00000000,-5.00000000,-5.00000000
1.76500000,-5.00000000,-5.00000000,-5.00000000
1.77000000,-5.00000000,-5.00000000,-5.00000000
1.77500000,-5.00000000,-5.00000000,-5.00000000
1.78000000,-5.00000000,-5.00000000,-5.00000000
1.78500000,-5.00000000,-5.00000000,-5.00000000
1.79000000,-5.00000000,-5.00000000,-5.00000000
1.79500000,-5.00000000,-5.00000000,-5.00000000
1.80000000,-5.00000000,-5.00000000,-5.00000000
1.80450000,5.00000000,-3.59314468,-3.89722613
1.80950000,5.00000000,-1.26462129,-2.57712102
1.81450000,5.00000000,1.52989947,-1.20173999
1.81950000,5.00000000,4.42430984,0.18640973
1.82450000,5.00000000,7.07966743,1.54916362
1.82950000,5.00000000,9.21979934,2.85323224
1.83450000,5.00000000,10.65603947,4.07054595
1.83950000,5.00000000,11.29943485,5.17842333
1.84450000,5.00000000,11.16035344,6.15957854
1.84950000,5.00000000,10.33686306,7.00198482
1.85450000,5.00000000,8.99438068,7.69861389
1.85950000,5.00000000,7.33981961,8.24707161
1.86450000,5.00000000,5.59374654,8.64915108
1.86950000,5.00000000,3.96391740,8.91032408
1.87450000,5.00000000,2.62304979,9.03919107
1.87950000,5.00000000,1.69290883,9.04690894
1.88450000,5.00000000,1.23584827,8.94661404
1.88950000,5.00000000,1.25398276,8.75285636
1.89450000,5.00000000,1.69528269,8.48105862
1.89950000,5.00000000,2.46517199,8.14701169
1.90450000,5.00000000,3.44173419,7.76641597
1.90950000,5.00000000,4.49242182,7.35447557
1.91450000,5.00000000,5.49021492,6.92555037
1.91950000,5.00000000,6.32745318,6.49286873
1.92450000,5.00000000,6.92601656,6.06830179
1.92950000,5.00000000,7.24308339,5.66219858
1.93450000,5.00000000,7.27227746,5.28327959
1.93950000,5.00000000,7.04055891,4.93858520
1.94450000,5.00000000,6.60165935,4.63347422
1.94950000,5.00000000,6.02716939,4.37166719
1.95450000,5.00000000,5.39653701,4.15532825
1.95950000,5.00000000,4.78722605,3.98517924
1.96450000,5.00000000,4.26613479,3.86063938
1.96950000,5.00000000,3.88311585,3.77998410
1.97450000,5.00000000,3.66711184,3.74051668
1.97950000,5.00000000,3.62507001,3.73874670
1.98450000,5.00000000,3.74346700,3.77056984
1.98950000,5.00000000,3.99199608,3.83144422
1.99450000,5.00000000,4.32877107,3.91655878
1.99950000,5.00000000,4.70629706,4.02099040
2.00450000,5.00000000,5.07744956,4.13984656
2.00950000,5.00000000,5.40078296,4.26839150
2.01450000,5.00000000,5.64463629,4.40215443
2.01950000,5.00000000,5.78969690,4.53701868
2.02450000,5.00000000,5.82989343,4.66929175
2.02950000,5.00000000,5.77169222,4.79575636
2.03450000,5.00000000,5.63204512,4.91370332
2.03950000,5.00000000,5.43536324,5.02094732
2.04450000,5.00000000,5.20996250,5.11582712
2.04950000,5.00000000,4.98443996,5.19719179
2.05450000,5.00000000,4.78439916,5.26437506
2.05950000,5.00000000,4.62985971,5.31715952
2.06450000,5.00000000,4.53357272,5.35573301
2.06950000,5.00000000,4.50033832,5.38063898
2.07450000,5.00000000,4.52729708,5.39272296
2.07950000,5.00000000,4.60505993,5.39307690
2.08450000,5.00000000,4.71946030,5.38298311
2.08950000,5.00000000,4.85366397,5.36385937
2.09450000,5.00000000,4.99035991,5.33720644
2.09950000,5.00000000,5.11377470,5.30455919
2.10450000,5.00000000,5.21130073,5.26744222
2.10950000,5.00000000,5.27459390,5.22733058
2.11450000,5.00000000,5.30007206,5.18561621
2.11950000,5.00000000,5.28882080,5.14358021
2.12450000,5.00000000,5.24597931,5.10237110
2.12950000,5.00000000,5.17973101,5.06298906
2.13450000,5.00000000,5.10005478,5.02627574
2.13950000,5.00000000,5.01740382,4.99290944
2.14450000,5.00000000,4.94146962,4.96340513
2.14950000,5.00000000,4.88016235,4.93811883
2.15450000,5.00000000,4.83890055,4.91725563
2.15950000,5.00000000,4.82025833,4.90088094
2.16450000,5.00000000,4.82397240,4.88893409
2.16950000,5.00000000,4.84727031,4.88124386
2.17450000,5.00000000,4.88544892,4.87754514
2.17950000,5.00000000,4.93261111,4.87749635
2.18450000,5.00000000,4.98246053,4.88069684
2.18950000,5.00000000,5.02905800,4.88670408
2.19450000,5.00000000,5.06745795,4.89504990
2.19950000,5.00000000,5.09416507,4.90525580
2.20450000,5.00000000,5.10737844,4.91684668
2.20950000,5.00000000,5.10701771,4.92936312
2.21450000,5.00000000,5.09455128,4.94237174
2.21950000,5.00000000,5.07266679,4.95547388
2.22450000,5.00000000,5.04483795,4.96831230
2.22950000,5.00000000,5.01484771,4.98057607
2.23450000,5.00000000,4.98632645,4.99200372
2.23950000,5.00000000,4.96235609,5.00238473
2.24450000,5.00000000,4.94517803,5.01155945
2.24950000,5.00000000,4.93602726,5.01941777
2.25450000,5.00000000,4.93509798,5.02589655
2.25950000,5.00000000,4.94163106,5.03097616
2.26450000,5.00000000,4.95410043,5.03467616
2.26950000,5.00000000,4.97046688,5.03705049
2.27450000,5.00000000,4.98846344,5.03818226
2.27950000,5.00000000,5.00587656,5.03817833
2.28450000,5.00000000,5.02079167,5.03716386
2.28950000,5.00000000,5.03177900,5.03527700
2.29450000,5.00000000,5.03800483,5.03266377
2.29950000,5.00000000,5.03926343,5.02947336
2.30450000,5.00000000,5.03593432,5.02585382
2.30950000,5.00000000,5.02887772,5.02194824
2.31450000,5.00000000,5.01928635,5.01789154
2.31950000,5.00000000,5.00851513,5.01380779
2.32450000,5.00000000,4.99791038,5.00980810
2.32950000,5.00000000,4.98865796,5.00598913
2.33450000,5.00000000,4.98166554,5.00243210
2.33950000,5.00000000,4.97748891,4.99920237
2.34450000,5.00000000,4.97630591,4.99634941
2.34950000,5.00000000,4.97793596,4.99390728
2.35450000,5.00000000,4.98189827,4.99189541
2.35950000,5.00000000,4.98749796,4.99031969
2.36450000,5.00000000,4.99392743,4.98917383
2.36950000,5.00000000,5.00036984,4.98844082
2.37450000,5.00000000,5.00609280,4.98809462
2.37950000,5.00000000,5.01052256,4.98810180
2.38450000,5.00000000,5.01329246,4.98842326
2.38950000,5.00000000,5.01426273,4.98901587
2.39450000,5.00000000,5.01351253,4.98983409
2.39950000,5.00000000,5.01130792,4.99083140
2.40450000,5.00000000,5.00805199,4.99196168
2.40950000,5.00000000,5.00422478,4.99318035
2.41450000,5.00000000,5.00032064,4.99444540
2.41950000,5.00000000,4.99679068,4.99571824
2.42450000,5.00000000,4.99399610,4.99696429
2.42950000,5.00000000,4.99217669,4.99815352
2.43450000,5.00000000,4.99143634,4.99926069
2.43950000,5.00000000,4.99174559,5.00026552
2.44450000,5.00000000,4.99295898,5.00115266
2.44950000,5.00000000,4.99484373,5.00191159
2.45450000,5.00000000,4.99711538,5.00253633
2.45950000,5.00000000,4.99947547,5.00302512
2.46450000,5.00000000,5.00164689,5.00337997
2.46950000,5.00000000,5.00340308,5.00360624
2.47450000,5.00000000,5.00458844,5.00371211
2.47950000,5.00000000,5.00512847,5.00370802
2.48450000,5.00000000,5.00502977,5.00360619
2.48950000,5.00000000,5.00437071,5.00342008
2.49450000,5.00000000,5.00328500,5.00316390
2.49950000,5.00000000,5.00194070,5.00285215
2.50450000,5.00000000,5.00051755,5.00249920
2.50950000,5.00000000,4.99918533,5.00211894
2.51450000,5.00000000,4.99808565,5.00172445
2.51950000,5.00000000,4.99731885,5.00132773
2.52450000,5.00000000,4.99693692,5.00093954
2.52950000,5.00000000,4.99694273,5.00056922
2.53450000,5.00000000,4.99729485,5.00022460
2.53950000,5.00000000,4.99791690,4.99991198
2.54450000,5.00000000,4.99870991,4.99963612
2.54950000,5.00000000,4.99956592,4.99940028
2.55450000,5.00000000,5.00038117,4.99920628
2.55950000,5.00000000,5.00106743,4.99905466
2.56450000,5.00000000,5.00156040,4.99894478
2.56950000,5.00000000,5.00182447,4.99887493
2.57450000,5.00000000,5.00185374,4.99884257
2.57950000,5.00000000,5.00166958,4.99884442
2.58450000,5.00000000,5.00131533,4.99887667
2.58950000,5.00000000,5.00084908,4.99893511
2.59450000,5.00000000,5.00033552,4.99901532
2.59950000,5.00000000,4.99983789,4.99911277
2.60450000,5.00000000,4.99941099,4.99922298
2.60950000,5.00000000,4.99909581,4.99934163
2.61450000,5.00000000,4.99891638,4.99946465
2.61950000,5.00000000,4.99887879,4.99958830
2.62450000,5.00000000,4.99897237,4.99970923
2.62950000,5.00000000,4.99917272,4.99982455
2.63450000,5.00000000,4.99944588,4.99993181
2.63950000,5.00000000,4.99975318,5.00002907
2.64450000,5.00000000,5.00005618,5.00011485
2.64950000,5.00000000,5.00032094,5.00018814
2.65450000,5.00000000,5.00052144,5.00024838
2.65950000,5.00000000,5.00064169,5.00029541
2.66450000,5.00000000,5.00067647,5.00032943
2.66950000,5.00000000,5.00063084,5.00035099
2.67450000,5.00000000,5.00051842,5.00036088
2.67950000,5.00000000,5.00035900,5.00036012
2.68450000,5.00000000,5.00017560,5.00034991
2.68950000,5.00000000,4.99999157,5.00033156
2.69450000,5.00000000,4.99982784,5.00030645
2.69950000,5.00000000,4.99970087,5.00027599
2.70450000,5.00000000,4.99962119,5.00024158
2.70950000,5.00000000,4.99959288,5.00020456
2.71450000,5.00000000,4.99961374,5.00016620
2.71950000,5.00000000,4.99967624,5.00012766
2.72450000,5.00000000,4.99976890,5.00008998
2.72950000,5.00000000,4.99987804,5.00005408
2.73450000,5.00000000,4.99998955,5.00002069
2.73950000,5.00000000,5.00009051,4.99999043
2.74450000,5.00000000,5.00017059,4.99996376
2.74950000,5.00000000,5.00022288,4.99994098
2.75450000,5.00000000,5.00024439,4.99992228
2.75950000,5.00000000,5.00023590,4.99990769
2.76450000,5.00000000,5.00020154,4.99989715
2.76950000,5.00000000,5.00014792,4.99989050
2.77450000,5.00000000,5.00008316,4.99988748
2.77950000,5.00000000,5.00001577,4.99988777
2.78450000,5.00000000,4.99995367,4.99989100
2.78950000,5.00000000,4.99990337,4.99989676
2.79450000,5.00000000,4.99986932,4.99990463
2.79950000,5.00000000,4.99985367,4.99991415
2.80450000,5.00000000,4.99985628,4.99992489
2.80950000,5.00000000,4.99987492,4.99993644
2.81450000,5.00000000,4.99990580,4.99994841
2.81950000,5.00000000,4.99994412,4.99996042
2.82450000,5.00000000,4.99998474,4.99997215
2.82950000,5.00000000,5.00002283,4.99998334
2.83450000,5.00000000,5.00005432,4.99999373
2.83950000,5.00000000,5.00007634,5.00000314
2.84450000,5.00000000,5.00008738,5.00001143
2.84950000,5.00000000,5.00008734,5.00001851
2.85450000,5.00000000,5.00007739,5.00002432
2.85950000,5.00000000,5.00005971,5.00002884
2.86450000,5.00000000,5.00003712,5.00003211
2.86950000,5.00000000,5.00001268,5.00003416
2.87450000,5.00000000,4.99998938,5.00003508
2.87950000,5.00000000,4.99996973,5.00003497
2.88450000,5.00000000,4.99995559,5.00003395
2.88950000,5.00000000,4.99994797,5.00003214
2.89450000,5.00000000,4.99994705,5.00002968
2.89950000,5.00000000,4.99995224,5.00002671
2.90450000,5.00000000,4.99996231,5.00002335
2.90950000,5.00000000,4.99997559,5.00001975
2.91450000,5.00000000,4.99999025,5.00001602
2.91950000,5.00000000,5.00000447,5.00001227
2.92450000,5.00000000,5.00001668,5.00000862
2.92950000,5.00000000,5.00002573,5.00000513
2.93450000,5.00000000,5.00003090,5.00000190
2.93950000,5.00000000,5.00003202,4.99999897
2.94450000,5.00000000,5.00002939,4.99999639
2.94950000,5.00000000,5.00002370,4.99999419
2.95450000,5.00000000,5.00001592,4.99999239
2.95950000,5.00000000,5.00000715,4.99999099
2.96450000,5.00000000,4.99999850,4.99998998
2.96950000,5.00000000,4.99999092,4.99998934
2.97450000,5.00000000,4.99998517,4.99998906
2.97950000,5.00000000,4.99998171,4.99998910
2.98450000,5.00000000,4.99998069,4.99998942
2.98950000,5.00000000,4.99998196,4.99998999
2.99450000,5.00000000,4.99998515,4.99999076
2.99950000,5.00000000,4.99998969,4.99999169
3.00450000,5.00000000,4.99999492,4.99999274
3.00950000,5.00000000,5.00000018,4.99999386
3.01450000,5.00000000,5.00000486,4.99999503
3.01950000,5.00000000,5.00000850,4.99999619
3.02450000,5.00000000,5.00001079,4.99999733
3.02950000,5.00000000,5.00001162,4.99999842
3.03450000,5.00000000,5.00001104,4.99999942
3.03950000,5.00000000,5.00000927,5.00000034
3.04450000,5.00000000,5.00000663,5.00000114
3.04950000,5.00000000,5.00000352,5.00000182
3.05450000,5.00000000,5.00000034,5.00000238
3.05950000,5.00000000,4.99999745,5.00000282
3.06450000,5.00000000,4.99999515,5.00000313
3.06950000,5.00000000,4.99999365,5.00000332
3.07450000,5.00000000,4.99999303,5.00000341
3.07950000,5.00000000,4.99999326,5.00000340
3.08450000,5.00000000,4.99999423,5.00000329
3.08950000,5.00000000,4.99999576,5.00000312
3.09450000,5.00000000,4.99999760,5.00000287
3.09950000,5.00000000,4.99999953,5.00000258
3.10450000,5.00000000,5.00000130,5.00000226
3.10950000,5.00000000,5.00000274,5.00000191
3.11450000,5.00000000,5.00000372,5.00000154
3.11950000,5.00000000,5.00000417,5.00000118
3.12450000,5.00000000,5.00000411,5.00000082
3.12950000,5.00000000,5.00000358,5.00000049
3.13450000,5.00000000,5.00000270,5.00000017
3.13950000,5.00000000,5.00000161,4.99999989
3.14450000,5.00000000,5.00000045,4.99999964
3.14950000,5.00000000,4.99999936,4.99999943
3.15450000,5.00000000,4.99999846,4.99999926
3.15950000,5.00000000,4.99999783,4.99999912
3.16450000,5.00000000,4.99999751,4.99999902
3.16950000,5.00000000,4.99999751,4.99999896
3.17450000,5.00000000,4.99999779,4.99999894
3.17950000,5.00000000,4.99999829,4.99999894
3.18450000,5.00000000,4.99999893,4.99999897
3.18950000,5.00000000,4.99999963,4.99999903
3.19450000,5.00000000,5.00000030,4.99999911
3.19950000,5.00000000,5.00000086,4.99999920
3.20450000,5.00000000,5.00000126,4.99999930
3.20950000,5.00000000,5.00000148,4.99999941
3.21450000,5.00000000,5.00000151,4.99999952
3.21950000,5.00000000,5.00000137,4.99999963
3.22450000,5.00000000,5.00000108,4.99999974
3.22950000,5.00000000,5.00000070,4.99999985
3.23450000,5.00000000,5.00000028,4.99999995
3.23950000,5.00000000,4.99999988,5.00000004
3.24450000,5.00000000,4.99999953,5.00000011
3.24950000,5.00000000,4.99999927,5.00000018
3.25450000,5.00000000,4.99999912,5.00000023
3.25950000,5.00000000,4.99999909,5.00000027
